,SAMPN,CTFIP,BIN,RESTY,HHSIZ,INCOM,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,GEO_GROUP1,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC
574,3016366,34035,6,1,3,8,2,1,2,3,0,1,613.33333,HILLSBOROUGH,,Hillsborough township,NJ,8844,3192,34035053804,9,3,4,2,2
575,3016398,36085,17,1,2,3,1,0,1,1,0,1,486.0,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10304,1588,36085005000,2,2,2,1,4
576,3016440,36087,3,1,2,6,2,0,1,2,0,1,466.75,STONY POINT,,Stony Point town,NY,10980,2264,36087010101,4,2,4,2,4
577,3016489,34027,20,1,2,2,2,0,0,2,0,1,300.33333,PARSIPPANY-TROY HILLS,,Parsippany-Troy Hills township,NJ,7054,3172,34027041706,9,2,1,2,6
578,3016497,34029,20,1,2,6,2,0,2,2,0,1,482.5,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,8753,3289,34029723600,10,2,4,2,2
579,3016658,34031,17,2,1,4,0,0,1,0,0,1,147.5,CLIFTON,CLIFTON CITY,Clifton city,NJ,7011,2732,34031124900,7,1,2,0,4
580,3016666,36061,11,2,1,4,0,0,0,0,0,1,304.5625,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10010,128,36061006600,1,1,2,0,6
581,3016681,36047,8,2,1,5,0,0,1,1,0,1,202.45455,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11201,1081,36047000100,2,1,3,0,4
582,3016699,34003,12,1,3,7,3,1,2,3,0,1,167.8,RIVER EDGE,RIVER EDGE BOROUGH,River Edge borough,NJ,7661,2712,34003048200,7,3,4,3,2
583,3016710,34035,6,1,2,2,2,0,0,2,0,1,362.25,SOMERVILLE,,Branchburg township,NJ,8876,3187,34035053604,9,2,1,2,6
584,3016724,36047,3,2,2,99,0,0,1,0,0,1,983.0,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11219,1355,36047021800,2,2,9,0,4
585,3016817,36079,19,2,1,8,2,0,1,1,0,1,94.45,BREWSTER,,Southeast town,NY,10509,2305,36079011900,4,1,4,2,4
586,3016879,9001,1,2,1,99,1,0,1,1,0,1,268.88889,STAMFORD,STAMFORD CITY,Stamford town,CT,6905,2478,9001021600,6,1,9,1,4
587,3016908,36061,10,2,3,6,0,0,1,2,1,1,1190.0,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10014,29,36061006700,1,3,4,0,3
588,3016948,36087,21,1,3,99,3,2,1,3,0,1,81.0,SUFFERN,SUFFERN VILLAGE,Ramapo town,NY,10901,2291,36087012000,4,3,9,3,4
589,3016963,34041,17,1,2,2,2,0,0,2,0,1,154.83333,PHILLIPSBURG,PHILLIPSBURG TOWN,Phillipsburg town,NJ,8865,3359,34041030700,11,2,1,2,6
590,3016978,36027,18,1,2,6,2,0,2,2,0,1,122.2381,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2399,36027140300,5,2,4,2,2
591,3017010,36061,10,2,5,8,1,3,2,3,2,1,412.83333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10013,18,36061003300,1,4,4,1,1
592,3017038,36047,8,2,1,3,1,0,0,1,0,1,129.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11224,1390,36047035000,2,1,2,1,6
593,3017063,36087,21,1,5,4,2,3,2,2,3,1,60.64706,WESLEY HILLS,WESLEY HILLS VILLAGE,Ramapo town,NY,10977,2284,36087011501,4,4,2,2,1
594,3017073,34037,14,1,4,4,2,1,2,3,1,1,179.8,SUSSEX,SUSSEX BOROUGH,Sussex borough,NJ,7461,3384,34037371200,11,4,2,2,1
595,3017097,36103,12,1,1,6,1,0,1,1,0,1,488.5,HAUPPAUGE,HAUPPAUGE CDP,Islip town,NY,11788,1953,36103145701,3,1,4,1,4
596,3017103,36081,12,2,2,99,0,1,0,0,1,1,128.6,QUEENS,NEW YORK CITY,Queens borough,NY,11432,551,36081045800,2,2,9,0,5
597,3017115,36059,18,1,2,8,2,0,2,2,0,1,118.41176,PLAINVIEW,PLAINVIEW CDP,Oyster Bay town,NY,11803,1832,36059519702,3,2,4,2,2
598,3017185,36081,4,2,1,2,1,0,1,1,0,1,429.16667,QUEENS,NEW YORK CITY,Queens borough,NY,11693,742,36081094203,2,1,1,1,4
599,3017191,36119,17,1,4,8,2,2,2,3,1,1,64.11111,PELHAM,PELHAM VILLAGE,Pelham town,NY,10803,2095,36119005400,4,4,4,2,1
600,3017258,34003,12,1,5,3,2,2,1,2,2,1,341.0,SADDLE BROOK,,Saddle Brook township,NJ,7663,2717,34003052100,7,4,2,2,3
601,3017269,34013,6,2,2,4,2,0,2,2,0,1,440.0,MONTCLAIR,,Montclair township,NJ,7042,3070,34013016800,8,2,2,2,2
602,3017279,36061,11,2,2,8,1,0,2,2,0,1,542.0,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10026,231,36061020102,1,2,4,1,2
603,3017287,36119,17,2,1,1,0,0,0,0,0,1,202.875,YONKERS,YONKERS CITY,Yonkers city,NY,10701,2188,36119000500,4,1,1,0,6
604,3017337,34017,19,2,1,2,0,0,0,1,0,1,215.0,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,7305,2813,34017006300,8,1,1,0,6
605,3017369,34019,18,1,1,99,0,0,0,0,0,1,238.63636,FLEMINGTON,,Raritan township,NJ,8822,3335,34019011302,11,1,9,0,6
606,3017432,36081,12,1,4,7,2,0,2,4,0,1,497.66667,NEW YORK,NEW YORK CITY,Queens borough,NY,11358,614,36081141700,2,4,4,2,2
607,3017440,36085,13,1,2,5,1,0,2,2,0,1,345.6,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10312,1613,36085017011,2,2,3,1,2
608,3017442,36087,11,1,4,8,4,1,3,4,0,1,299.25,NYACK,SOUTH NYACK VILLAGE,Orangetown town,NY,10960,2277,36087013200,4,4,4,3,2
609,3017479,36047,8,2,1,2,0,0,0,1,0,1,605.5,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11221,1147,36047039700,2,1,1,0,6
610,3017488,34029,15,1,2,4,2,0,2,2,0,1,277.75,LAKEWOOD,LAKEWOOD CDP,Lakewood township,NJ,8701,3296,34029715401,10,2,2,2,2
611,3017541,34013,6,1,1,4,2,0,1,1,0,1,438.5,NEWARK,NEWARK CITY,Newark city,NJ,7102,2982,34013008000,8,1,2,2,4
612,3017563,36103,12,1,2,4,2,0,0,1,0,1,556.0,BRENTWOOD,BRENTWOOD CDP,Islip town,NY,11717,1962,36103146001,3,2,2,2,6
613,3017678,34025,21,1,1,1,0,0,1,0,0,1,83.1875,LEONARDO,LEONARDO CDP,Middletown township,NJ,7737,3260,34025800400,10,1,1,0,4
614,3017703,36081,9,2,4,3,0,2,0,1,1,1,248.08333,JACKSON HEIGHTS,NEW YORK CITY,Queens borough,NY,11372,391,36081028300,2,4,2,0,5
615,3017717,36005,15,1,1,2,1,1,1,1,0,1,202.5,BRONX,NEW YORK CITY,Bronx borough,NY,10464,960,36005051600,2,1,1,1,4
616,3017721,34031,4,1,3,2,2,0,1,2,1,1,359.6,OAK RIDGE,,West Milford township,NJ,7438,2745,34031256805,7,3,1,2,3
617,3017765,36061,11,2,1,2,1,0,0,1,0,1,480.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10011,40,36061007700,1,1,1,1,6
618,3017774,36087,15,1,2,7,2,0,0,2,0,1,287.33333,NEW CITY,NEW CITY CDP,Clarkstown town,NY,10956,2282,36087011404,4,2,4,2,6
619,3017809,36079,19,2,1,5,1,0,0,1,0,1,118.4375,MAHOPAC,MAHOPAC CDP,Carmel town,NY,10541,2308,36079011400,4,1,3,1,6
620,3017814,36061,11,2,1,3,0,0,1,0,0,1,447.18182,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,174,36061018900,1,1,2,0,4
621,3017827,34003,17,1,2,4,2,0,1,2,0,1,177.0,RIDGEWOOD,RIDGEWOOD VILLAGE,Ridgewood village,NJ,7450,2711,34003047200,7,2,2,2,4
622,3017832,36059,20,1,2,5,1,0,1,2,0,1,111.4,ELMONT,ELMONT CDP,Hempstead town,NY,11003,1673,36059405100,3,2,3,1,4
623,3017844,34029,15,1,2,2,1,0,0,1,0,1,123.0,LAKEWOOD,LAKEWOOD CDP,Lakewood township,NJ,8701,3296,34029715302,10,2,1,1,6
624,3017866,34025,21,1,2,6,2,0,2,2,0,1,95.0,MIDDLETOWN,,Middletown township,NJ,7748,3260,34025800800,10,2,4,2,2
625,3017891,34027,15,1,1,4,1,0,1,1,0,1,161.9,BUTLER,BUTLER BOROUGH,Butler borough,NJ,7405,3146,34027040600,9,1,2,1,4
626,3017918,36103,3,1,5,6,3,3,2,2,2,1,516.33333,SMITHTOWN,SMITHTOWN CDP,Smithtown town,NY,11787,1929,36103134902,3,4,4,3,1
627,3017936,36119,14,1,2,99,3,0,2,2,0,1,315.625,IRVINGTON,IRVINGTON VILLAGE,Greenburgh town,NY,10533,2259,36119011300,4,2,9,3,2
628,3017952,9001,13,1,2,6,2,0,2,2,0,1,296.33333,OLD GREENWICH,OLD GREENWICH CDP,Greenwich town,CT,6870,2459,9001011000,6,2,4,2,2
629,3018002,34029,20,1,2,5,2,0,2,2,0,1,213.28571,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,8753,3289,34029722702,10,2,3,2,2
630,3018047,36027,20,1,3,5,1,1,2,1,1,1,498.5,BEACON,BEACON CITY,Beacon city,NY,12508,2411,36027210101,5,3,3,1,1
631,3018064,36119,14,2,3,6,1,0,2,1,0,1,196.83333,HARTSDALE,HARTSDALE CDP,Greenburgh town,NY,10530,2160,36119010804,4,3,4,1,2
632,3018079,34035,18,1,2,5,2,1,2,2,0,1,104.26667,WARREN,,Warren township,NJ,7059,3202,34035052204,9,2,3,2,2
633,3018151,34037,14,1,2,99,3,0,1,2,0,1,179.8,SUSSEX,SUSSEX BOROUGH,Sussex borough,NJ,7461,3384,34037371200,11,2,9,3,4
634,3018162,36085,17,1,3,99,2,0,2,2,0,1,228.2,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10310,1551,36085012100,2,3,9,2,2
635,3018200,36059,13,1,2,3,2,0,1,2,0,1,240.75,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1782,36059415101,3,2,2,2,4
636,3018208,36047,8,2,1,5,1,0,1,1,0,1,229.44444,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11238,1259,36047020700,2,1,3,1,4
637,3018225,36061,6,2,1,3,0,0,1,1,0,1,868.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10036,109,36061012500,1,1,2,0,4
638,3018229,34025,16,1,1,99,2,0,1,1,0,1,224.0,HOWELL,,Howell township,NJ,7731,3249,34025811304,10,1,9,2,4
639,3018232,36027,14,2,2,99,2,0,0,2,0,1,326.0,RHINEBECK,,Rhinebeck town,NY,12572,2441,36027160004,5,2,9,2,6
640,3018276,36071,9,1,4,3,3,2,3,3,1,1,211.28571,WALLKILL,,Newburgh town,NY,12589,2332,36071010101,5,4,2,3,1
641,3018310,34023,19,2,1,99,1,0,1,1,0,1,104.03846,EAST BRUNSWICK,,East Brunswick township,NJ,8816,3207,34023006604,9,1,9,1,4
642,3018413,36047,8,2,2,3,0,2,2,0,0,1,629.0,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11226,1479,36047079400,2,2,2,0,2
643,3018453,34037,14,1,1,2,1,0,1,1,0,1,255.83333,MONTAGUE,,Montague township,NJ,7827,3377,34037371000,11,1,1,1,4
644,3018488,36079,19,1,2,3,2,1,0,2,0,1,94.45,BREWSTER,,Southeast town,NY,10509,2305,36079011900,4,2,2,2,6
645,3018495,36047,17,2,1,2,0,0,0,1,0,1,202.85714,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11209,1293,36047005601,2,1,1,0,6
646,3018556,34003,17,1,2,5,1,0,0,2,0,1,135.28571,LEONIA,LEONIA BOROUGH,Leonia borough,NJ,7605,2689,34003028001,7,2,3,1,6
647,3018596,9009,14,1,4,6,4,2,2,2,2,1,264.33333,CHESHIRE,,Cheshire town,CT,6410,3527,9009343400,6,4,4,3,1
648,3018622,34041,17,1,3,4,2,0,2,3,0,1,154.29412,WASHINGTON,WASHINGTON BOROUGH,Washington borough,NJ,7882,3361,34041032000,11,3,2,2,2
649,3018665,36071,9,1,8,4,1,5,1,1,6,1,184.5,MONROE,,Monroe town,NY,10950,2381,36071015005,5,4,2,1,3
650,3018673,9009,10,2,1,5,1,0,1,1,0,1,420.625,HAMDEN,,Hamden town,CT,6518,3465,9009166001,6,1,3,1,4
651,3018677,36027,14,1,2,4,2,0,0,2,0,1,294.16667,POUGHKEEPSIE,SPACKENKILL CDP,Poughkeepsie town,NY,12603,2401,36027140500,5,2,2,2,6
652,3018745,36085,17,2,2,3,2,0,2,2,0,1,103.61538,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10301,1546,36085003900,2,2,2,2,2
653,3018804,34013,14,1,2,6,1,1,0,1,0,1,74.27778,MAPLEWOOD,,Maplewood township,NJ,7040,3097,34013019500,8,2,4,1,6
654,3018844,34039,21,1,2,5,2,0,0,2,0,1,65.93333,SUMMIT,,Berkeley Heights township,NJ,7901,3123,34039038201,8,2,3,2,6
655,3018898,36027,20,1,2,7,4,0,1,2,0,1,107.04348,POUGHKEEPSIE,RED OAKS MILL CDP,Poughkeepsie town,NY,12603,2403,36027140700,5,2,4,3,4
656,3018912,36081,4,2,1,1,0,0,0,0,0,1,396.0,QUEENS,NEW YORK CITY,Queens borough,NY,11433,658,36081026600,2,1,1,0,6
657,3018946,34003,18,1,4,8,2,2,2,2,2,1,191.6,WOODCLIFF LAKE,WOODCLIFF LAKE BOROUGH,Woodcliff Lake borough,NJ,7677,2728,34003035200,7,4,4,2,1
658,3019156,34027,3,1,2,99,2,0,0,2,0,1,642.0,FLANDERS,,Mount Olive township,NJ,7836,3170,34027046103,9,2,9,2,6
659,3019178,34035,17,1,3,3,1,2,1,1,2,1,321.75,PLAINFIELD,NORTH PLAINFIELD BOROUGH,North Plainfield borough,NJ,7060,3196,34035052001,9,3,2,1,3
660,3019183,34025,21,1,2,4,3,0,1,2,0,1,101.42105,MIDDLETOWN,PORT MONMOUTH CDP,Middletown township,NJ,7748,3260,34025800601,10,2,2,3,4
661,3019213,34025,14,1,2,4,2,0,2,2,0,1,159.875,RUMSON,RUMSON BOROUGH,Rumson borough,NJ,7760,3269,34025803900,10,2,2,2,2
662,3019245,36081,4,2,2,5,1,0,0,2,0,1,259.9,FOREST HILLS,NEW YORK CITY,Queens borough,NY,11375,482,36081071303,2,2,3,1,6
663,3019297,36103,16,1,2,2,0,0,0,0,0,1,304.0,BOHEMIA,SAYVILLE CDP,Islip town,NY,11716,1998,36103147701,3,2,1,0,6
664,3019329,36059,13,1,1,4,1,0,1,1,0,1,284.5,WOODBURY,WOODBURY CDP,Oyster Bay town,NY,11797,1816,36059518204,3,1,2,1,4
665,3019425,36059,17,1,1,99,1,0,1,1,0,1,467.5,MASSAPEQUA,MASSAPEQUA CDP,Oyster Bay town,NY,11758,1854,36059521302,3,1,9,1,4
666,3019445,36087,18,1,2,4,1,0,0,1,0,1,245.88889,PEARL RIVER,PEARL RIVER CDP,Orangetown town,NY,10965,2296,36087012800,4,2,2,1,6
667,3019462,36005,19,2,1,3,1,0,1,1,0,1,119.48077,BRONX,NEW YORK CITY,Bronx borough,NY,10475,941,36005046201,2,1,2,1,4
668,3019481,34039,21,1,2,99,2,0,2,2,0,1,65.93333,NEW PROVIDENCE,,Berkeley Heights township,NJ,7974,3123,34039038201,8,2,9,2,2
669,3019486,36081,9,2,2,6,0,0,2,2,0,1,212.4,NEW YORK,NEW YORK CITY,Queens borough,NY,11372,391,36081028500,2,2,4,0,2
670,3019513,34027,15,1,1,99,0,0,0,0,0,1,422.16667,LINCOLN PARK,LINCOLN PARK BOROUGH,Lincoln Park borough,NJ,7035,3159,34027040102,9,1,9,0,6
671,3019517,36027,14,1,3,7,6,0,3,3,0,1,256.6,HYDE PARK,,Hyde Park town,NY,12538,2432,36027070102,5,3,4,3,2
672,3019528,34027,15,1,4,4,2,2,2,2,2,1,336.25,BOONTON,BOONTON TOWN,Boonton town,NJ,7005,3144,34027041100,9,4,2,2,1
673,3019530,36047,8,2,3,8,1,1,2,2,1,1,748.0,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11205,1095,36047018501,2,3,4,1,1
674,3019543,36059,18,1,4,6,2,2,2,2,2,1,624.25,VALLEY STREAM,NORTH VALLEY STREAM CDP,Hempstead town,NY,11580,1726,36059409900,3,4,4,2,1
675,3019552,34031,17,2,3,1,1,1,1,1,1,1,331.25,PASSAIC,PASSAIC CITY,Passaic city,NJ,7055,2737,34031175801,7,3,1,1,3
676,3019627,36047,3,2,1,4,1,0,1,1,0,1,134.61538,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11211,1042,36047051900,2,1,2,1,4
677,3019642,36005,7,2,1,3,0,0,1,0,0,1,220.0,BRONX,NEW YORK CITY,Bronx borough,NY,10463,890,36005028100,2,1,2,0,4
678,3019648,36061,11,2,2,99,0,0,2,1,0,1,370.0,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,169,36061018500,1,2,9,0,2
679,3019662,34023,19,1,3,7,2,1,2,2,1,1,105.33333,EAST BRUNSWICK,,East Brunswick township,NJ,8816,3207,34023006606,9,3,4,2,1
680,3019663,36027,14,1,6,6,2,3,4,2,1,1,156.9,POUGHKEEPSIE,,La Grange town,NY,12603,2393,36027080103,5,4,4,2,1
681,3019737,36103,16,2,1,3,2,0,1,1,0,1,240.57143,LINDENHURST,LINDENHURST VILLAGE,Babylon town,NY,11757,1920,36103123900,3,1,2,2,4
682,3019806,34023,12,1,2,5,2,0,2,2,0,1,278.0,EDISON,,Edison township,NJ,8820,3208,34023001409,9,2,3,2,2
683,3019818,36103,3,1,2,6,2,0,1,2,0,1,470.0,KINGS PARK,KINGS PARK CDP,Smithtown town,NY,11754,1932,36103134907,3,2,4,2,4
684,3019832,36059,17,2,1,2,1,0,0,1,0,1,388.5,LEVITTOWN,LEVITTOWN CDP,Hempstead town,NY,11756,1715,36059408700,3,1,1,1,6
685,3019849,34017,16,1,3,4,2,0,0,2,0,1,265.75,BAYONNE,BAYONNE CITY,Bayonne city,NJ,7002,2818,34017010500,8,3,2,2,6
686,3019858,36047,8,2,3,6,1,0,3,2,0,1,262.75,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11223,1348,36047041200,2,3,4,1,2
687,3019865,34003,15,1,1,4,1,0,1,1,0,1,183.18182,RAMSEY,RAMSEY BOROUGH,Ramsey borough,NJ,7446,2708,34003044100,7,1,2,1,4
688,3019880,34021,9,2,4,4,2,1,1,2,2,1,362.8,TRENTON,,Robbinsville township,NJ,8691,3583,34021004310,12,4,2,2,3
689,3019915,34019,21,1,3,6,3,0,1,3,0,1,56.69231,WHITEHOUSE STATION,WHITE HOUSE STATION CDP,Readington township,NJ,8889,3336,34019011100,11,3,4,3,4
690,3019983,9009,2,1,2,8,2,0,2,2,0,1,1026.33333,NORTH HAVEN,NORTH HAVEN CDP,North Haven town,CT,6473,3467,9009167100,6,2,4,2,2
691,3020020,36119,11,1,2,3,2,0,0,2,0,1,547.5,WHITE PLAINS,,Greenburgh town,NY,10603,2260,36119010902,4,2,2,2,6
692,3020033,34037,21,1,2,4,2,0,0,2,0,1,66.625,GLENWOOD,,Vernon township,NJ,7418,3385,34037371400,11,2,2,2,6
693,3020059,36027,14,1,1,4,4,0,1,1,0,1,294.16667,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2400,36027140400,5,1,2,3,4
694,3020073,36061,11,2,1,5,0,0,1,1,0,1,648.4,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10032,285,36061024100,1,1,3,0,4
695,3020084,36047,3,2,4,7,1,2,1,2,2,1,263.9,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11217,1213,36047015900,2,4,4,1,3
696,3020100,36027,20,1,2,3,2,0,0,2,0,1,107.04348,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2403,36027140700,5,2,2,2,6
697,3020132,36085,18,2,1,4,1,0,1,1,0,1,138.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10303,1564,36085030302,2,1,2,1,4
698,3020161,34003,17,2,2,6,2,0,2,2,0,1,286.8,EDGEWATER,EDGEWATER BOROUGH,Edgewater borough,NJ,7020,2672,34003013001,7,2,4,2,2
699,3020181,36081,12,2,3,6,2,0,3,3,0,1,268.2,KEW GARDENS,NEW YORK CITY,Queens borough,NY,11415,569,36081013400,2,3,4,2,2
700,3020205,36027,14,1,2,99,1,0,2,2,0,1,1579.0,FISHKILL,BRINCKERHOFF CDP,Fishkill town,NY,12524,2388,36027060301,5,2,9,1,2
701,3020292,34013,6,1,2,99,2,0,2,2,0,1,179.5,MONTCLAIR,UPPER MONTCLAIR CDP,Montclair township,NJ,7043,3063,34013016100,8,2,9,2,2
702,3020294,34025,21,1,3,4,2,0,1,3,0,1,83.1875,LEONARDO,LEONARDO CDP,Middletown township,NJ,7737,3260,34025800400,10,3,2,2,4
703,3020301,34003,20,1,6,8,5,3,4,5,1,1,77.10714,MAHWAH,,Mahwah township,NJ,7430,2693,34003032102,7,4,4,3,1
704,3020324,34037,14,1,3,3,5,1,2,3,0,1,400.5,ANDOVER,HOPATCONG BOROUGH,Hopatcong borough,NJ,7821,3375,34037374500,11,3,2,3,2
705,3020344,36085,17,1,3,4,1,0,1,1,1,1,321.28571,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10314,1584,36085018702,2,3,2,1,3
706,3020364,34029,20,1,5,3,1,2,2,2,3,1,203.0,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,8753,3289,34029722701,10,4,2,1,1
707,3020385,34037,14,1,2,5,2,0,2,2,0,1,241.8,NEWTON,,Andover township,NJ,7860,3365,34037373500,11,2,3,2,2
708,3020493,34027,3,1,1,3,1,0,1,1,0,1,652.33333,RANDOLPH,,Randolph township,NJ,7869,3175,34027045701,9,1,2,1,4
709,3020541,34029,20,1,2,99,2,0,0,2,0,1,77.625,TOMS RIVER,TOMS RIVER CDP,Toms River township,NJ,8755,3289,34029723000,10,2,9,2,6
710,3020552,36059,5,1,1,2,2,0,0,1,0,1,346.5,FRANKLIN SQUARE,FRANKLIN SQUARE CDP,Hempstead town,NY,11010,1678,36059405600,3,1,1,2,6
711,3020648,36005,7,2,3,2,1,1,2,2,1,1,185.11111,BRONX,NEW YORK CITY,Bronx borough,NY,10463,897,36005029700,2,3,1,1,1
712,3020652,36005,7,2,1,1,0,0,1,1,0,1,238.81818,BRONX,NEW YORK CITY,Bronx borough,NY,10463,894,36005029302,2,1,1,0,4
713,3020673,36047,8,2,1,3,0,0,1,1,0,1,244.25,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11201,1080,36047001300,2,1,2,0,4
714,3020676,36103,16,1,4,99,3,2,1,2,2,1,168.83333,EAST NORTHPORT,ELWOOD CDP,Huntington town,NY,11731,1883,36103111801,3,4,9,3,3
715,3020690,36071,9,1,2,6,2,0,1,2,0,1,427.57143,NEWBURGH,,Newburgh town,NY,12550,2336,36071010500,5,2,4,2,4
716,3020718,34003,15,2,3,99,2,0,1,2,1,1,190.09091,RAMSEY,RAMSEY BOROUGH,Ramsey borough,NJ,7446,2708,34003044202,7,3,9,2,4
717,3020719,36005,19,2,1,3,0,0,0,1,0,1,119.48077,BRONX,NEW YORK CITY,Bronx borough,NY,10475,941,36005046201,2,1,2,0,6
718,3020770,34019,18,2,1,5,1,0,1,1,0,1,167.16667,FLEMINGTON,,Raritan township,NJ,8822,3335,34019011303,11,1,3,1,4
719,3020781,36061,10,2,1,2,0,0,1,1,0,1,454.42857,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10011,74,36061008900,1,1,1,0,4
720,3020784,36071,9,1,1,5,1,0,0,1,0,1,314.16667,CORNWALL,FIRTHCLIFFE CDP,Cornwall town,NY,12518,2361,36071013100,5,1,3,1,6
721,3020849,34025,21,1,2,4,2,0,2,2,0,1,107.86667,RED BANK,,Middletown township,NJ,7701,3260,34025801000,10,2,2,2,2
722,3020869,34019,20,1,2,99,2,0,2,2,0,1,128.90909,HIGH BRIDGE,HIGH BRIDGE BOROUGH,High Bridge borough,NJ,8829,3328,34019010900,11,2,9,2,2
723,3020904,34029,13,1,4,4,3,2,3,3,1,1,448.0,BRICK TOWNSHIP,,Brick township,NJ,8723,3288,34029713800,10,4,2,3,1
724,3020925,36071,9,1,3,6,2,1,1,2,1,1,531.0,MIDDLETOWN,SCOTCHTOWN CDP,Wallkill town,NY,10941,2342,36071011102,5,3,4,2,3
725,3020935,36085,16,1,2,3,3,0,0,2,0,1,183.22222,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10312,1611,36085017600,2,2,2,3,6
726,3020946,34027,20,1,4,6,2,2,2,2,2,1,101.64706,PARSIPPANY-TROY HILLS,,Parsippany-Troy Hills township,NJ,7054,3172,34027041802,9,4,4,2,1
727,3020959,36005,7,2,1,2,0,0,1,1,0,1,339.28571,BRONX,NEW YORK CITY,Bronx borough,NY,10458,875,36005040702,2,1,1,0,4
728,3020974,36061,10,2,1,2,0,0,0,0,0,1,1090.0,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10003,88,36061005000,1,1,1,0,6
729,3020984,36103,16,1,1,2,0,0,0,0,0,1,287.88889,WEST BABYLON,WEST BABYLON CDP,Babylon town,NY,11704,1922,36103124300,3,1,1,0,6
730,3020994,36081,4,2,4,5,4,1,2,4,0,1,436.66667,BAYSIDE,NEW YORK CITY,Queens borough,NY,11364,623,36081147100,2,4,3,3,2
731,3021022,36061,20,2,1,2,0,0,1,1,0,1,191.21739,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10022,140,36061010601,1,1,1,0,4
732,3021046,34023,4,1,4,4,2,2,2,2,2,1,362.5,METUCHEN,METUCHEN BOROUGH,Metuchen borough,NJ,8840,3212,34023002200,9,4,2,2,1
733,3021051,36119,11,2,2,3,1,1,1,1,0,1,750.0,YONKERS,YONKERS CITY,Yonkers city,NY,10705,2169,36119000203,4,2,2,1,4
734,3021065,34027,3,1,2,4,2,0,1,2,0,1,332.66667,BUTLER,KINNELON BOROUGH,Kinnelon borough,NJ,7405,3158,34027040701,9,2,2,2,4
735,3021071,34041,20,1,1,5,3,0,1,1,0,1,82.18182,BLOOMSBURY,,Greenwich township,NJ,8804,3347,34041032102,11,1,3,3,4
736,3021170,36119,2,1,2,99,4,0,0,2,0,1,552.66667,GARRISON,,Cortlandt town,NY,10524,2222,36119014701,4,2,9,3,6
737,3021244,34013,17,1,3,7,3,1,2,2,0,1,630.0,VERONA,,Verona township,NJ,7044,3113,34013021000,8,3,4,3,2
738,3021274,36087,15,1,4,6,4,0,4,4,0,1,275.0,WEST NYACK,NANUET CDP,Clarkstown town,NY,10994,2280,36087011303,4,4,4,3,2
739,3021298,9001,13,2,3,7,3,0,3,3,0,1,234.83333,TRUMBULL,TRUMBULL CDP,Trumbull town,CT,6611,2604,9001090200,6,3,4,3,2
740,3021347,34023,4,2,1,2,0,0,0,0,0,1,547.0,NEW BRUNSWICK,NEW BRUNSWICK CITY,New Brunswick city,NJ,8901,3216,34023006002,9,1,1,0,6
741,3021364,34025,16,1,3,99,3,0,1,3,0,1,241.28571,KEYPORT,KEYPORT BOROUGH,Keyport borough,NJ,7735,3252,34025802000,10,3,9,3,4
